"season","page_id","action_number","team_name","team_short_name","home_away_flag","team_name_opp","team_short_name_opp","period_type","period","action_type","sub_type","shot_result","points_scored","x","y","scoreboard_name","shirt_number"
"2020",1777473,8,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","1","3pt","jumpshot","0",0,"9.6700000762939","3.9500000476837","A. Wehrung","13"
"2020",1777473,17,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","1","2pt","layup","1",2,"7.6399998664856","50.849998474121","A. Wilson","4"
"2020",1777473,25,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","1","3pt","jumpshot","0",0,"31.360000610352","58.470001220703","C. Brook","8"
"2020",1777473,27,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","1","3pt","jumpshot","0",0,"71.139999389648","26.549999237061","M. Rocci","9"
"2020",1777473,34,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","1","3pt","jumpshot","0",0,"72.540000915527","23.450000762939","J. Melbourne","5"
"2020",1777473,36,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","1","2pt","drivinglayup","1",2,"4.9899997711182","54.240001678467","C. Brook","8"
"2020",1777473,37,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","1","2pt","layup","0",0,"93.76000213623","55.369998931885","M. Ruef","3"
"2020",1777473,39,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","1","3pt","jumpshot","0",0,"80.660003662109","9.8900003433228","M. Ruef","3"
"2020",1777473,51,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","1","3pt","jumpshot","0",0,"24.959999084473","83.330001831055","S. Talbot","7"
"2020",1777473,53,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","1","2pt","drivinglayup","1",2,"95.480003356934","45.200000762939","M. Rocci","9"
"2020",1777473,54,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","1","2pt","jumpshot","1",2,"5.460000038147","55.650001525879","C. Brook","8"
"2020",1777473,66,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","1","3pt","jumpshot","0",0,"7.960000038147","3.6700000762939","A. Wehrung","13"
"2020",1777473,75,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","1","2pt","layup","1",2,"92.819999694824","45.479999542236","K. Froling","21"
"2020",1777473,77,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","1","3pt","jumpshot","0",0,"15.289999961853","5.6500000953674","M. Whittle","21"
"2020",1777473,79,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","1","2pt","jumpshot","1",2,"94.069999694824","55.650001525879","M. Tolo","12"
"2020",1777473,89,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","1","2pt","jumpshot","0",0,"9.5200004577637","30.790000915527","C. Smith","6"
"2020",1777473,91,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","1","3pt","jumpshot","0",0,"72.230003356934","77.120002746582","M. Rocci","9"
"2020",1777473,101,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","1","3pt","jumpshot","1",3,"4.9899997711182","95.76000213623","A. Wehrung","13"
"2020",1777473,111,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","1","2pt","layup","0",0,"7.4899997711182","47.180000305176","L. Tomlinson","2"
"2020",1777473,113,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","1","2pt","layup","1",2,"94.230003356934","55.080001831055","K. Froling","21"
"2020",1777473,115,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","1","2pt","jumpshot","0",0,"11.859999656677","49.150001525879","A. Wilson","4"
"2020",1777473,125,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","1","2pt","jumpshot","0",0,"80.339996337891","66.099998474121","K. Froling","21"
"2020",1777473,129,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","1","2pt","layup","1",2,"92.040000915527","59.040000915527","M. Tolo","12"
"2020",1777473,131,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","1","3pt","jumpshot","0",0,"29.489999771118","90.680000305176","A. Wilson","4"
"2020",1777473,146,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","1","2pt","layup","0",0,"6.8600001335144","42.369998931885","A. Wilson","4"
"2020",1777473,150,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","1","2pt","layup","0",0,"10.760000228882","50.560001373291","T. Ortlepp","10"
"2020",1777473,152,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","1","3pt","jumpshot","0",0,"86.430000305176","5.3699998855591","M. Rocci","9"
"2020",1777473,154,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","1","2pt","fadeaway","1",2,"6.5500001907349","50.560001373291","L. Tomlinson","2"
"2020",1777473,156,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","1","2pt","layup","1",2,"94.699996948242","48.020000457764","K. Froling","21"
"2020",1777473,159,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","1","2pt","hookshot","1",2,"5.3000001907349","53.110000610352","S. Talbot","7"
"2020",1777473,171,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","2pt","jumpshot","0",0,"79.720001220703","74.01000213623","M. Ruef","3"
"2020",1777473,176,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","2pt","drivinglayup","1",2,"94.540000915527","55.080001831055","K. Froling","21"
"2020",1777473,181,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","2","2pt","pullupjumpshot","1",2,"24.340000152588","30.229999542236","S. Talbot","7"
"2020",1777473,182,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","3pt","jumpshot","0",0,"87.98999786377","96.330001831055","A. Delaney","14"
"2020",1777473,184,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","2","2pt","layup","1",2,"5.460000038147","54.799999237061","C. Brook","8"
"2020",1777473,186,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","2pt","hookshot","0",0,"93.76000213623","44.349998474121","K. Froling","21"
"2020",1777473,189,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","2","2pt","jumpshot","0",0,"8.1099996566772","42.369998931885","C. Brook","8"
"2020",1777473,191,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","2pt","jumpshot","0",0,"88.139999389648","10.729999542236","A. Delaney","14"
"2020",1777473,193,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","2","3pt","jumpshot","1",3,"9.0500001907349","96.610000610352","T. Ortlepp","10"
"2020",1777473,195,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","2pt","jumpshot","1",2,"94.230003356934","44.349998474121","M. Ruef","3"
"2020",1777473,217,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","2pt","layup","0",0,"91.110000610352","56.5","J. Melbourne","5"
"2020",1777473,229,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","3pt","jumpshot","0",0,"90.800003051758","96.889999389648","J. Melbourne","5"
"2020",1777473,233,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","3pt","jumpshot","1",3,"87.98999786377","96.889999389648","A. Cubillo","8"
"2020",1777473,235,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","2","2pt","pullupjumpshot","1",2,"26.049999237061","36.720001220703","S. Talbot","7"
"2020",1777473,236,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","3pt","jumpshot","0",0,"81.120002746582","91.529998779297","H. Kaser","7"
"2020",1777473,249,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","3pt","jumpshot","0",0,"82.529998779297","92.660003662109","M. Ruef","3"
"2020",1777473,260,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","3pt","jumpshot","1",3,"75.660003662109","13.840000152588","M. Rocci","9"
"2020",1777473,262,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","2","2pt","hookshot","0",0,"7.3299999237061","50.560001373291","M. Whittle","21"
"2020",1777473,264,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","2pt","jumpshot","1",2,"93.599998474121","55.930000305176","M. Ruef","3"
"2020",1777473,272,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","2","2pt","layup","1",2,"9.8299999237061","48.590000152588","S. Talbot","7"
"2020",1777473,275,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","2","3pt","jumpshot","0",0,"31.510000228882","57.060001373291","L. Tomlinson","2"
"2020",1777473,277,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","2pt","hookshot","0",0,"94.849998474121","45.759998321533","M. Tolo","12"
"2020",1777473,279,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","2","3pt","jumpshot","0",0,"7.960000038147","96.610000610352","S. Talbot","7"
"2020",1777473,281,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","2pt","layup","0",0,"91.110000610352","50.279998779297","M. Rocci","9"
"2020",1777473,283,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","2pt","layup","0",0,"94","50","M. Ruef","3"
"2020",1777473,285,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","2","3pt","jumpshot","0",0,"31.829999923706","50.560001373291","C. Brook","8"
"2020",1777473,288,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","2pt","jumpshot","0",0,"92.51000213623","53.950000762939","M. Tolo","12"
"2020",1777473,305,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","2","2pt","jumpshot","0",0,"8.4200000762939","55.930000305176","L. Tomlinson","2"
"2020",1777473,309,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","2","3pt","jumpshot","0",0,"31.510000228882","43.5","A. Wilson","4"
"2020",1777473,314,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","2pt","jumpshot","1",2,"79.410003662109","76.550003051758","M. Rocci","9"
"2020",1777473,318,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","2pt","layup","1",2,"93.76000213623","44.630001068115","K. Froling","21"
"2020",1777473,320,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","2","2pt","pullupjumpshot","1",2,"5.9299998283386","70.620002746582","A. Wehrung","13"
"2020",1777473,321,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","2pt","floatingjumpshot","0",0,"92.040000915527","50.560001373291","A. Cubillo","8"
"2020",1777473,323,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","2","2pt","turnaroundjumpshot","1",2,"7.0199999809265","59.040000915527","L. Tomlinson","2"
"2020",1777473,324,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","2","2pt","drivinglayup","0",0,"92.980003356934","49.720001220703","A. Cubillo","8"
"2020",1777473,327,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","2","2pt","layup","1",2,"5.7699999809265","47.740001678467","L. Tomlinson","2"
"2020",1777473,349,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","3","2pt","drivinglayup","0",0,"6.5500001907349","39.270000457764","K. Froling","21"
"2020",1777473,351,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","3","2pt","hookshot","1",2,"5.9299998283386","57.340000152588","M. Ruef","3"
"2020",1777473,360,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","3","2pt","turnaroundjumpshot","1",2,"93.449996948242","50.560001373291","S. Talbot","7"
"2020",1777473,375,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","3","2pt","pullupjumpshot","0",0,"78.629997253418","77.120002746582","S. Talbot","7"
"2020",1777473,377,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","3","2pt","pullupjumpshot","1",2,"20.590000152588","67.800003051758","M. Rocci","9"
"2020",1777473,378,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","3","2pt","drivinglayup","0",0,"89.699996948242","60.450000762939","S. Talbot","7"
"2020",1777473,380,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","3","2pt","jumpshot","1",2,"4.8400001525879","55.369998931885","K. Froling","21"
"2020",1777473,382,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","3","2pt","turnaroundjumpshot","0",0,"95.160003662109","55.080001831055","S. Talbot","7"
"2020",1777473,384,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","3","2pt","layup","0",0,"94","50","L. Tomlinson","2"
"2020",1777473,387,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","3","2pt","turnaroundjumpshot","0",0,"8.8900003433228","45.759998321533","M. Rocci","9"
"2020",1777473,395,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","3","2pt","layup","0",0,"10.609999656677","60.450000762939","M. Rocci","9"
"2020",1777473,397,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","3","3pt","jumpshot","1",3,"92.819999694824","97.459999084473","A. Wehrung","13"
"2020",1777473,399,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","3","3pt","jumpshot","0",0,"30.270000457764","71.470001220703","H. Kaser","7"
"2020",1777473,401,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","3","2pt","floatingjumpshot","1",2,"90.169998168945","50.279998779297","A. Wehrung","13"
"2020",1777473,410,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","3","2pt","layup","1",2,"6.4000000953674","53.950000762939","A. Cubillo","8"
"2020",1777473,411,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","3","2pt","drivinglayup","1",2,"93.599998474121","55.930000305176","A. Wilson","4"
"2020",1777473,412,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","3","3pt","jumpshot","0",0,"30.889999389648","61.860000610352","M. Ruef","3"
"2020",1777473,422,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","3","3pt","jumpshot","0",0,"25.89999961853","19.489999771118","M. Rocci","9"
"2020",1777473,433,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","3","3pt","jumpshot","1",3,"68.48999786377","29.940000534058","A. Wilson","4"
"2020",1777473,449,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","3","3pt","jumpshot","0",0,"91.730003356934","97.180000305176","M. Whittle","21"
"2020",1777473,451,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","3","3pt","jumpshot","1",3,"81.900001525879","92.370002746582","A. Wilson","4"
"2020",1777473,462,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","3","2pt","jumpshot","1",2,"94.069999694824","48.020000457764","S. Talbot","7"
"2020",1777473,481,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","3","3pt","jumpshot","0",0,"27.610000610352","22.60000038147","M. Rocci","9"
"2020",1777473,497,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","3","2pt","layup","0",0,"8.8900003433228","49.439998626709","M. Rocci","9"
"2020",1777473,499,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","3","3pt","jumpshot","1",3,"66.610000610352","70.900001525879","C. Brook","8"
"2020",1777473,516,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","3","2pt","pullupjumpshot","1",2,"19.5","35.029998779297","M. Tolo","12"
"2020",1777473,522,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","3","2pt","layup","0",0,"94.069999694824","44.069999694824","S. Talbot","7"
"2020",1777473,534,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","3","3pt","jumpshot","0",0,"25.739999771118","18.360000610352","M. Rocci","9"
"2020",1777473,536,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","3","2pt","turnaroundjumpshot","0",0,"8.7399997711182","48.310001373291","M. Rocci","9"
"2020",1777473,551,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","4","3pt","jumpshot","0",0,"11.699999809265","96.050003051758","K. Froling","21"
"2020",1777473,557,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","4","2pt","turnaroundjumpshot","1",2,"9.0500001907349","57.909999847412","M. Ruef","3"
"2020",1777473,567,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","4","2pt","jumpshot","0",0,"12.010000228882","59.319999694824","K. Froling","21"
"2020",1777473,569,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","2pt","pullupjumpshot","1",2,"83.779998779297","23.450000762939","A. Wilson","4"
"2020",1777473,574,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","4","2pt","hookshot","1",2,"7.1799998283386","50","K. Froling","21"
"2020",1777473,577,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","2pt","layup","0",0,"92.360000610352","47.740001678467","M. Whittle","21"
"2020",1777473,582,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","4","2pt","layup","1",2,"6.0799999237061","46.889999389648","M. Ruef","3"
"2020",1777473,583,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","2pt","jumpshot","0",0,"84.23999786377","87.290000915527","S. Talbot","7"
"2020",1777473,585,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","4","2pt","layup","1",2,"5.6199998855591","53.110000610352","M. Rocci","9"
"2020",1777473,595,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","2pt","jumpshot","0",0,"95.160003662109","45.479999542236","A. Wehrung","13"
"2020",1777473,608,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","4","2pt","jumpshot","1",2,"10.920000076294","28.530000686646","M. Ruef","3"
"2020",1777473,611,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","2pt","jumpshot","1",2,"93.449996948242","45.200000762939","S. Talbot","7"
"2020",1777473,613,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","4","2pt","turnaroundjumpshot","1",2,"8.2700004577637","50","M. Rocci","9"
"2020",1777473,614,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","3pt","jumpshot","0",0,"91.730003356934","96.610000610352","C. Smith","6"
"2020",1777473,617,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","4","2pt","jumpshot","1",2,"7.4899997711182","51.409999847412","K. Froling","21"
"2020",1777473,625,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","2pt","jumpshot","0",0,"94.069999694824","38.700000762939","C. Smith","6"
"2020",1777473,628,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","2pt","jumpshot","0",0,"90.639999389648","60.729999542236","S. Talbot","7"
"2020",1777473,637,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","2pt","pullupjumpshot","1",2,"75.040000915527","72.029998779297","S. Talbot","7"
"2020",1777473,642,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","4","2pt","turnaroundjumpshot","0",0,"9.3599996566772","58.759998321533","M. Rocci","9"
"2020",1777473,647,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","4","2pt","fadeaway","0",0,"12.479999542236","59.599998474121","M. Ruef","3"
"2020",1777473,654,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","2pt","jumpshot","0",0,"92.199996948242","10.729999542236","A. Wehrung","13"
"2020",1777473,660,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","2pt","turnaroundjumpshot","1",2,"87.98999786377","74.01000213623","L. Tomlinson","2"
"2020",1777473,662,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","4","2pt","floatingjumpshot","0",0,"13.10000038147","50","M. Rocci","9"
"2020",1777473,664,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","2pt","drivinglayup","0",0,"92.819999694824","43.5","C. Smith","6"
"2020",1777473,666,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","4","3pt","jumpshot","0",0,"26.520000457764","81.639999389648","A. Delaney","14"
"2020",1777473,668,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","3pt","jumpshot","0",0,"92.040000915527","4.8000001907349","S. Talbot","7"
"2020",1777473,670,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","2pt","layup","0",0,"92.199996948242","48.869998931885","A. Wehrung","13"
"2020",1777473,672,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","3pt","jumpshot","0",0,"66.150001525879","86.720001220703","A. Wehrung","13"
"2020",1777473,674,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","2pt","turnaroundjumpshot","1",2,"89.550003051758","73.449996948242","L. Tomlinson","2"
"2020",1777473,697,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","4","2pt","jumpshot","0",0,"25.89999961853","33.049999237061","H. Kaser","7"
"2020",1777473,699,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","4","2pt","pullupjumpshot","0",0,"8.7399997711182","61.020000457764","M. Rocci","9"
"2020",1777473,701,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","4","2pt","drivinglayup","1",2,"7.960000038147","49.720001220703","M. Rocci","9"
"2020",1777473,704,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","3pt","jumpshot","0",0,"76.910003662109","92.660003662109","A. Wilson","4"
"2020",1777473,707,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","4","2pt","turnaroundjumpshot","0",0,"8.1099996566772","47.180000305176","M. Rocci","9"
"2020",1777473,713,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","REGULAR","4","2pt","floatingjumpshot","0",0,"5.3000001907349","40.680000305176","A. Cubillo","8"
"2020",1777473,715,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","2pt","floatingjumpshot","0",0,"93.919998168945","44.630001068115","A. Wehrung","13"
"2020",1777473,720,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","REGULAR","4","2pt","pullupjumpshot","0",0,"88.459999084473","61.020000457764","A. Wilson","4"
"2020",1777473,727,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","OVERTIME","1","2pt","jumpshot","0",0,"26.209999084473","33.330001831055","M. Tolo","12"
"2020",1777473,729,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","OVERTIME","1","2pt","pullupjumpshot","1",2,"80.809997558594","53.110000610352","S. Talbot","7"
"2020",1777473,739,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","OVERTIME","1","3pt","jumpshot","0",0,"31.979999542236","70.620002746582","M. Rocci","9"
"2020",1777473,742,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","OVERTIME","1","3pt","jumpshot","0",0,"17.629999160767","8.7600002288818","H. Kaser","7"
"2020",1777473,747,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","OVERTIME","1","2pt","layup","0",0,"6.4000000953674","56.5","M. Rocci","9"
"2020",1777473,749,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","OVERTIME","1","2pt","pullupjumpshot","1",2,"90.480003356934","60.169998168945","A. Wehrung","13"
"2020",1777473,755,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","OVERTIME","1","2pt","turnaroundjumpshot","0",0,"88.139999389648","63.279998779297","M. Whittle","21"
"2020",1777473,757,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","OVERTIME","1","2pt","pullupjumpshot","1",2,"20.440000534058","65.819999694824","M. Tolo","12"
"2020",1777473,759,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","OVERTIME","1","2pt","turnaroundjumpshot","1",2,"88.919998168945","51.409999847412","S. Talbot","7"
"2020",1777473,762,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","OVERTIME","1","3pt","jumpshot","1",3,"90.949996948242","97.459999084473","A. Wehrung","13"
"2020",1777473,769,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","OVERTIME","1","3pt","jumpshot","0",0,"27.299999237061","76.550003051758","A. Delaney","14"
"2020",1777473,771,"Adelaide Lightning","Lightning","home","UC Capitals","Capitals","OVERTIME","1","2pt","drivinglayup","1",2,"94.230003356934","44.919998168945","S. Talbot","7"
"2020",1777473,780,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","OVERTIME","1","2pt","layup","0",0,"13.260000228882","60.169998168945","M. Rocci","9"
"2020",1777473,782,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","OVERTIME","1","3pt","jumpshot","0",0,"28.860000610352","25.420000076294","M. Tolo","12"
"2020",1777473,784,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","OVERTIME","1","2pt","floatingjumpshot","0",0,"8.8900003433228","54.240001678467","M. Rocci","9"
"2020",1777473,790,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","OVERTIME","1","3pt","jumpshot","0",0,"9.3599996566772","96.889999389648","M. Rocci","9"
"2020",1777473,800,"UC Capitals","Capitals","away","Adelaide Lightning","Lightning","OVERTIME","1","3pt","jumpshot","0",0,"19.030000686646","10.449999809265","A. Delaney","14"
"2020",1777524,14,"Townsville Fire","Fire","away","Perth Lynx","Lynx","REGULAR","1","3pt","jumpshot","0",0,"31.049999237061","51.130001068115","M. Murray","10"
"2020",1777524,16,"Townsville Fire","Fire","away","Perth Lynx","Lynx","REGULAR","1","2pt","layup","1",2,"6","50","L. Nicholson","1"
"2020",1777524,17,"Perth Lynx","Lynx","home","Townsville Fire","Fire","REGULAR","1","2pt","layup","0",0,"94.379997253418","54.799999237061","T. Burrows","15"
"2020",1777524,19,"Townsville Fire","Fire","away","Perth Lynx","Lynx","REGULAR","1","3pt","pullupjumpshot","0",0,"28.860000610352","72.319999694824","L. Nicholson","1"
"2020",1777524,21,"Perth Lynx","Lynx","home","Townsville Fire","Fire","REGULAR","1","2pt","pullupjumpshot","0",0,"75.51000213623","24.290000915527","A. Sharp","9"
"2020",1777524,23,"Townsville Fire","Fire","away","Perth Lynx","Lynx","REGULAR","1","2pt","layup","1",2,"5.1500000953674","55.650001525879","M. McKay","25"
"2020",1777524,25,"Perth Lynx","Lynx","home","Townsville Fire","Fire","REGULAR","1","3pt","jumpshot","0",0,"91.110000610352","96.050003051758","K. Steindl","33"
"2020",1777524,30,"Perth Lynx","Lynx","home","Townsville Fire","Fire","REGULAR","1","2pt","layup","1",2,"95.160003662109","47.740001678467","D. Garbin","5"
"2020",1777524,36,"Perth Lynx","Lynx","home","Townsville Fire","Fire","REGULAR","1","2pt","pullupjumpshot","1",2,"79.25","71.470001220703","K. Ebzery","10"
"2020",1777524,38,"Townsville Fire","Fire","away","Perth Lynx","Lynx","REGULAR","1","2pt","drivinglayup","1",2,"6.2399997711182","47.740001678467","S. Heal","4"
