"season","page_id","action_number","team_name","team_short_name","home_away_flag","team_name_opp","team_short_name_opp","period_type","period","action_type","sub_type","shot_result","points_scored","x","y","first_name","family_name","scoreboard_name","shirt_number"
2018,913480,55,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"2pt","floatingjumpshot",0,0,91,33,"Kelsey","Griffin","K. Griffin",23
2018,913480,65,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"3pt","jumpshot",1,3,77,16,"Kia","Nurse","K. Nurse",11
2018,913480,68,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"3pt","jumpshot",0,0,68,52,"Kia","Nurse","K. Nurse",11
2018,913480,70,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"2pt","layup",0,0,91,57,"Keely","Froling","K. Froling",21
2018,913480,77,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"3pt","jumpshot",0,0,71,76,"Keely","Froling","K. Froling",21
2018,913480,82,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"3pt","jumpshot",1,3,68,36,"Kaili","McLaren","K. McLaren",41
2018,913480,89,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"3pt","jumpshot",0,0,91,5,"Kia","Nurse","K. Nurse",11
2018,913480,93,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",0,0,88,85,"Kaili","McLaren","K. McLaren",41
2018,913480,105,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"2pt","layup",1,2,94,47,"Keely","Froling","K. Froling",21
2018,913480,109,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"3pt","jumpshot",0,0,71,77,"Kaili","McLaren","K. McLaren",41
2018,913480,121,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"3pt","jumpshot",0,0,72,82,"Kelsey","Griffin","K. Griffin",23
2018,913480,127,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"2pt","layup",1,2,93,35,"Kelsey","Griffin","K. Griffin",23
2018,913480,130,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"2pt","layup",0,0,92,43,"Kelsey","Griffin","K. Griffin",23
2018,913480,134,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"3pt","jumpshot",0,0,71,77,"Kelly","Wilson","K. Wilson",22
2018,913480,151,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",1,2,76,38,"Kelsey","Griffin","K. Griffin",23
2018,913480,155,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,76,64,"Kaili","McLaren","K. McLaren",41
2018,913480,159,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,78,71,"Kaili","McLaren","K. McLaren",41
2018,913480,188,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",1,2,90,41,"Kelly","Wilson","K. Wilson",22
2018,913480,196,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,88,12,"Kelsey","Griffin","K. Griffin",23
2018,913480,200,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","hookshot",0,0,87,53,"Lauren","Scherf","L. Scherf",7
2018,913480,211,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","layup",1,2,94,49,"Kelsey","Griffin","K. Griffin",23
2018,913480,214,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","layup",1,2,95,55,"Kelsey","Griffin","K. Griffin",23
2018,913480,246,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","layup",0,0,94,44,"Kia","Nurse","K. Nurse",11
2018,913480,252,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,87,29,"Lauren","Scherf","L. Scherf",7
2018,913480,256,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"3pt","jumpshot",0,0,69,65,"Lauren","Scherf","L. Scherf",7
2018,913480,273,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","drivinglayup",1,2,94,48,"Keely","Froling","K. Froling",21
2018,913480,290,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","layup",1,2,93,58,"Keely","Froling","K. Froling",21
2018,913480,294,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","layup",1,2,94,45,"Kelly","Wilson","K. Wilson",22
2018,913480,302,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"3pt","jumpshot",0,0,70,72,"Kia","Nurse","K. Nurse",11
2018,913480,313,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",0,0,7,45,"Lauren","Scherf","L. Scherf",7
2018,913480,315,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"3pt","jumpshot",1,3,32,58,"Kelsey","Griffin","K. Griffin",23
2018,913480,321,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","layup",1,2,6,56,"Kelly","Wilson","K. Wilson",22
2018,913480,328,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",0,0,8,53,"Lauren","Scherf","L. Scherf",7
2018,913480,332,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",0,0,9,64,"Kia","Nurse","K. Nurse",11
2018,913480,341,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","layup",0,0,11,54,"Maddison","Rocci","M. Rocci",9
2018,913480,354,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"3pt","jumpshot",0,0,33,54,"Kelsey","Griffin","K. Griffin",23
2018,913480,358,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",0,0,18,64,"Kelly","Wilson","K. Wilson",22
2018,913480,360,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",1,2,11,9,"Maddison","Rocci","M. Rocci",9
2018,913480,364,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","hookshot",1,2,11,57,"Kelsey","Griffin","K. Griffin",23
2018,913480,370,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",0,0,14,77,"Kia","Nurse","K. Nurse",11
2018,913480,372,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","layup",1,2,7,57,"Lauren","Scherf","L. Scherf",7
2018,913480,387,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",1,2,24,36,"Kia","Nurse","K. Nurse",11
2018,913480,415,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",0,0,6,68,"Maddison","Rocci","M. Rocci",9
2018,913480,423,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"3pt","jumpshot",1,3,28,25,"Kelsey","Griffin","K. Griffin",23
2018,913480,440,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"3pt","jumpshot",1,3,20,88,"Kia","Nurse","K. Nurse",11
2018,913480,456,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"2pt","jumpshot",0,0,12,68,"Kia","Nurse","K. Nurse",11
2018,913480,462,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"2pt","layup",0,0,7,40,"Kelly","Wilson","K. Wilson",22
2018,913480,467,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"3pt","jumpshot",0,0,32,63,"Kia","Nurse","K. Nurse",11
2018,913480,479,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"2pt","layup",1,2,7,49,"Lauren","Scherf","L. Scherf",7
2018,913480,484,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"2pt","layup",0,0,9,59,"Kelsey","Griffin","K. Griffin",23
2018,913480,504,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"3pt","jumpshot",0,0,32,64,"Lauren","Scherf","L. Scherf",7
2018,913480,513,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"3pt","jumpshot",0,0,31,36,"Kia","Nurse","K. Nurse",11
2018,913480,534,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"2pt","layup",0,0,6,43,"Lauren","Scherf","L. Scherf",7
2018,913480,539,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"3pt","jumpshot",0,0,6,5,"Maddison","Rocci","M. Rocci",9
2018,913480,541,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"2pt","layup",0,0,8,44,"Kelly","Wilson","K. Wilson",22
2018,913480,564,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"2pt","layup",1,2,10,56,"Lauren","Scherf","L. Scherf",7
2018,913480,567,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"3pt","jumpshot",0,0,27,24,"Kelsey","Griffin","K. Griffin",23
2018,913481,6,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",1,"3pt","jumpshot",1,3,27,20,"Marena","Whittle","M. Whittle",21
2018,913481,11,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",1,"3pt","jumpshot",0,0,32,57,"Nadeen","Payne","N. Payne",12
2018,913481,15,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",1,"3pt","jumpshot",1,3,28,23,"Natalie","Hurst","N. Hurst",16
2018,913481,29,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",1,2,21,39,"Natalie","Hurst","N. Hurst",16
2018,913481,34,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",1,"3pt","jumpshot",0,0,29,30,"Nadeen","Payne","N. Payne",12
2018,913481,38,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",1,2,18,13,"Nadeen","Payne","N. Payne",12
2018,913481,42,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","layup",1,2,6,45,"Rebecca","Tobin","R. Tobin",32
2018,913481,46,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","layup",1,2,5,55,"Rebecca","Tobin","R. Tobin",32
2018,913481,49,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,16,40,"Natalie","Hurst","N. Hurst",16
2018,913481,93,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",1,"3pt","jumpshot",0,0,24,82,"Cassidy","McLean","C. McLean",6
2018,913481,100,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,8,30,"Maddison","Wild","M. Wild",34
2018,913481,104,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,7,40,"Cassidy","McLean","C. McLean",6
2018,913481,115,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","layup",1,2,6,57,"Louella","Tomlinson","L. Tomlinson",2
2018,913481,143,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,7,40,"Louella","Tomlinson","L. Tomlinson",2
2018,913481,145,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",1,2,6,57,"Rebecca","Tobin","R. Tobin",32
2018,913481,169,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,7,44,"Rebecca","Tobin","R. Tobin",32
2018,913481,177,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,10,49,"Marena","Whittle","M. Whittle",21
2018,913481,186,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",2,"3pt","jumpshot",0,0,24,16,"Marena","Whittle","M. Whittle",21
2018,913481,189,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,12,61,"Nadeen","Payne","N. Payne",12
2018,913481,206,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,5,38,"Kara","Tessari","K. Tessari",3
2018,913481,210,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","layup",1,2,5,53,"Rebecca","Tobin","R. Tobin",32
2018,913481,231,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",2,"3pt","jumpshot",0,0,15,7,"Nadeen","Payne","N. Payne",12
2018,913481,233,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,10,43,"Kara","Tessari","K. Tessari",3
2018,913481,246,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",2,"3pt","jumpshot",0,0,35,63,"Abigail","Wehrung","A. Wehrung",13
2018,913481,252,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",2,"3pt","jumpshot",1,3,12,94,"Natalie","Hurst","N. Hurst",16
2018,913481,258,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",2,"3pt","jumpshot",1,3,31,31,"Natalie","Hurst","N. Hurst",16
2018,913481,262,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",2,"3pt","jumpshot",0,0,30,75,"Abigail","Wehrung","A. Wehrung",13
2018,913481,273,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","layup",1,2,6,46,"Cassidy","McLean","C. McLean",6
2018,913481,288,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",3,"3pt","jumpshot",1,3,71,34,"Marena","Whittle","M. Whittle",21
2018,913481,294,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","layup",1,2,94,58,"Abigail","Wehrung","A. Wehrung",13
2018,913481,297,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","layup",1,2,92,60,"Rebecca","Tobin","R. Tobin",32
2018,913481,300,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,78,45,"Marena","Whittle","M. Whittle",21
2018,913481,308,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","layup",1,2,93,59,"Abigail","Wehrung","A. Wehrung",13
2018,913481,312,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",1,2,89,38,"Nadeen","Payne","N. Payne",12
2018,913481,314,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,90,25,"Nadeen","Payne","N. Payne",12
2018,913481,319,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,90,69,"Abigail","Wehrung","A. Wehrung",13
2018,913481,326,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,93,79,"Marena","Whittle","M. Whittle",21
2018,913481,328,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,93,42,"Rebecca","Tobin","R. Tobin",32
2018,913481,330,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","layup",1,2,94,50,"Rebecca","Tobin","R. Tobin",32
2018,913481,353,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",1,2,79,42,"Nadeen","Payne","N. Payne",12
2018,913481,357,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",3,"3pt","jumpshot",1,3,71,72,"Natalie","Hurst","N. Hurst",16
2018,913481,386,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",1,2,93,77,"Natalie","Hurst","N. Hurst",16
2018,913481,402,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",1,2,93,82,"Marena","Whittle","M. Whittle",21
2018,913481,417,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",4,"2pt","hookshot",1,2,83,56,"Rebecca","Tobin","R. Tobin",32
2018,913481,420,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",1,2,90,56,"Louella","Tomlinson","L. Tomlinson",2
2018,913481,435,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",4,"2pt","layup",1,2,95,45,"Marena","Whittle","M. Whittle",21
2018,913481,438,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",0,0,87,51,"Marena","Whittle","M. Whittle",21
2018,913481,441,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",4,"2pt","layup",0,0,94,55,"Cassidy","McLean","C. McLean",6
2018,913481,456,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",1,2,82,76,"Natalie","Hurst","N. Hurst",16
2018,913481,459,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",0,0,74,29,"Nadeen","Payne","N. Payne",12
2018,913481,463,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",0,0,87,83,"Cassidy","McLean","C. McLean",6
2018,913481,465,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",4,"2pt","layup",1,2,95,45,"Louella","Tomlinson","L. Tomlinson",2
2018,913481,479,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",0,0,74,82,"Cassidy","McLean","C. McLean",6
2018,913481,489,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",1,3,69,72,"Cassidy","McLean","C. McLean",6
2018,913481,492,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",1,2,82,52,"Nadeen","Payne","N. Payne",12
2018,913481,495,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",1,2,91,70,"Rebecca","Tobin","R. Tobin",32
2018,913481,498,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",4,"2pt","layup",1,2,93,59,"Rebecca","Tobin","R. Tobin",32
2018,913481,502,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",1,3,71,31,"Nadeen","Payne","N. Payne",12
2018,913481,527,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",0,0,87,15,"Maddison","Wild","M. Wild",34
2018,913481,536,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",0,0,68,47,"Bianca","Dufelmeier","B. Dufelmeier",4
2018,913481,546,"Bendigo Spirit","Spirit","home","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",0,0,64,46,"Bianca","Dufelmeier","B. Dufelmeier",4
2018,913481,8,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","layup",0,0,93,58,"Kayla","Pedersen","K. Pedersen",2
2018,913481,10,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","jumpshot",1,2,91,23,"Rebecca","Cole","R. Cole",1
2018,913481,13,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"3pt","jumpshot",1,3,71,29,"Rebecca","Cole","R. Cole",1
2018,913481,16,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","layup",1,2,94,44,"Kayla","Pedersen","K. Pedersen",2
2018,913481,19,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","jumpshot",0,0,87,25,"Carley","Mijovic","C. Mijovic",11
2018,913481,23,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","jumpshot",0,0,92,45,"Rebecca","Cole","R. Cole",1
2018,913481,27,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","jumpshot",0,0,90,68,"Carley","Mijovic","C. Mijovic",11
2018,913481,30,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","jumpshot",0,0,91,40,"Rebecca","Cole","R. Cole",1
2018,913481,32,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"3pt","jumpshot",0,0,73,20,"Carley","Mijovic","C. Mijovic",11
2018,913481,36,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","jumpshot",0,0,87,45,"Rebecca","Cole","R. Cole",1
2018,913481,40,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","jumpshot",0,0,86,64,"Rebecca","Cole","R. Cole",1
2018,913481,44,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","layup",0,0,93,43,"Rebecca","Cole","R. Cole",1
2018,913481,47,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"3pt","jumpshot",1,3,76,16,"Carley","Mijovic","C. Mijovic",11
2018,913481,51,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","jumpshot",0,0,88,33,"Betnijah","Laney","B. Laney",44
2018,913481,70,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","jumpshot",0,0,82,84,"Tessa","Lavey","T. Lavey",5
2018,913481,87,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","layup",1,2,93,45,"Amelia","Todhunter","A. Todhunter",14
2018,913481,97,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","jumpshot",0,0,87,16,"Tayla","Roberts","T. Roberts",22
2018,913481,99,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","layup",1,2,93,45,"Tayla","Roberts","T. Roberts",22
2018,913481,102,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","jumpshot",0,0,90,47,"Tayla","Roberts","T. Roberts",22
2018,913481,107,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","jumpshot",1,2,78,31,"Kayla","Pedersen","K. Pedersen",2
2018,913481,121,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"3pt","jumpshot",0,0,71,28,"Amelia","Todhunter","A. Todhunter",14
2018,913481,123,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","jumpshot",0,0,90,61,"Tayla","Roberts","T. Roberts",22
2018,913481,129,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","jumpshot",0,0,89,42,"Rebecca","Cole","R. Cole",1
2018,913481,131,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",1,"2pt","jumpshot",1,2,85,60,"Kayla","Pedersen","K. Pedersen",2
2018,913481,146,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",2,"3pt","jumpshot",0,0,87,4,"Kiera","Rowe","K. Rowe",10
2018,913481,150,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",2,"2pt","layup",1,2,95,43,"Kayla","Pedersen","K. Pedersen",2
2018,913481,157,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",2,"2pt","jumpshot",0,0,80,58,"Betnijah","Laney","B. Laney",44
2018,913481,159,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",2,"2pt","jumpshot",1,2,88,62,"Amelia","Todhunter","A. Todhunter",14
2018,913481,161,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",2,"3pt","jumpshot",0,0,93,4,"Rebecca","Cole","R. Cole",1
2018,913481,179,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",2,"2pt","layup",0,0,91,59,"Betnijah","Laney","B. Laney",44
2018,913481,184,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",2,"3pt","jumpshot",1,3,68,33,"Kiera","Rowe","K. Rowe",10
2018,913481,188,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",2,"2pt","jumpshot",1,2,89,63,"Betnijah","Laney","B. Laney",44
2018,913481,193,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",2,"2pt","layup",1,2,94,44,"Rebecca","Cole","R. Cole",1
2018,913481,212,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",2,"2pt","jumpshot",0,0,88,54,"Betnijah","Laney","B. Laney",44
2018,913481,228,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",2,"2pt","jumpshot",0,0,91,50,"Carley","Mijovic","C. Mijovic",11
2018,913481,236,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",2,"2pt","jumpshot",0,0,85,58,"Carley","Mijovic","C. Mijovic",11
2018,913481,248,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",2,"3pt","jumpshot",0,0,85,6,"Tessa","Lavey","T. Lavey",5
2018,913481,250,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",2,"2pt","layup",0,0,92,58,"Betnijah","Laney","B. Laney",44
2018,913481,254,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",2,"2pt","jumpshot",0,0,92,44,"Carley","Mijovic","C. Mijovic",11
2018,913481,256,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",2,"2pt","jumpshot",1,2,94,45,"Amelia","Todhunter","A. Todhunter",14
2018,913481,260,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",2,"2pt","layup",1,2,92,45,"Kayla","Pedersen","K. Pedersen",2
2018,913481,290,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",3,"2pt","jumpshot",0,0,8,83,"Kayla","Pedersen","K. Pedersen",2
2018,913481,295,"Dandenong Rangers","Rangers","away","Bendigo Spirit","Spirit","REGULAR",3,"2pt","jumpshot",0,0,8,72,"Betnijah","Laney","B. Laney",44
