"season","page_id","team_name","team_short_name","home_away_flag","team_name_opp","team_short_name_opp","first_name","family_name","scoreboard_name","playing_position","starter","minutes","points","points_second_chance","points_fast_break","points_in_the_paint","field_goals_made","field_goals_attempted","field_goals_percentage","three_pointers_made","three_pointers_attempted","three_pointers_percentage","two_pointers_made","two_pointers_attempted","two_pointers_percentage","free_throws_made","free_throws_attempted","free_throws_percentage","rebounds_defensive","rebounds_offensive","rebounds_total","assists","turnovers","steals","blocks","blocks_received","fouls_personal","fouls_on","plus_minus"
"2017",681927,"Perth Lynx","Lynx","home","Townsville Fire","Fire","Natalie","Burton","N. Burton","","1","23:26","2","2","0","0","1","2","50","0","0","0","1","2","50","0","0","0","0","2","2","0","0","1","1","0","1","0","14"
"2017",681927,"Perth Lynx","Lynx","home","Townsville Fire","Fire","Alice","Kunek","A. Kunek","","1","31:39","25","8","5","2","10","19","52","5","8","62","5","11","45","0","0","0","3","3","6","1","1","2","0","0","3","3","21"
"2017",681927,"Perth Lynx","Lynx","home","Townsville Fire","Fire","Olivia","Thompson","O. Thompson","","0","10:42","7","3","2","4","3","5","60","0","0","0","3","5","60","1","2","50","1","0","1","3","0","0","1","0","0","2","4"
"2017",681927,"Perth Lynx","Lynx","home","Townsville Fire","Fire","Kayla","Standish","K. Standish","","1","28:31","14","0","0","2","6","11","54","1","3","33","5","8","62","1","1","100","2","2","4","0","1","0","0","0","2","2","17"
"2017",681927,"Perth Lynx","Lynx","home","Townsville Fire","Fire","Georgia","Denehey","G. Denehey","","0","01:04","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"2017",681927,"Perth Lynx","Lynx","home","Townsville Fire","Fire","Tahlia","Fejo","T. Fejo","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017",681927,"Perth Lynx","Lynx","home","Townsville Fire","Fire","Isabelle","Miotti","I. Miotti","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017",681927,"Perth Lynx","Lynx","home","Townsville Fire","Fire","Sami","Whitcomb","S. Whitcomb","","1","36:37","18","2","2","2","6","19","31","3","9","33","3","10","30","3","4","75","3","1","4","3","4","3","0","2","3","3","18"
"2017",681927,"Townsville Fire","Fire","away","Perth Lynx","Lynx","Laurin","Mincy","L. Mincy","","1","19:19","8","2","0","4","2","4","50","0","2","0","2","2","100","4","4","100","1","1","2","1","2","1","0","0","2","2","-1"
"2017",681927,"Townsville Fire","Fire","away","Perth Lynx","Lynx","Mikhaela","Donnelly","M. Donnelly","","0","20:03","5","0","1","2","2","5","40","0","2","0","2","3","66","1","2","50","3","3","6","1","2","0","0","1","2","5","-7"
"2017",681927,"Townsville Fire","Fire","away","Perth Lynx","Lynx","Suzy","Batkovic","S. Batkovic","","1","30:15","24","4","2","6","10","17","58","0","1","0","10","16","62","4","5","80","4","3","7","2","2","1","0","0","2","4","-5"
"2017",681927,"Townsville Fire","Fire","away","Perth Lynx","Lynx","Mia","Murray","M. Murray","","0","19:44","5","0","0","2","2","6","33","1","5","20","1","1","100","0","0","0","4","0","4","0","4","1","0","0","1","1","-19"
"2017",681927,"Townsville Fire","Fire","away","Perth Lynx","Lynx","Darcee","Garbin","D. Garbin","","0","07:10","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-9"
"2017",681927,"Townsville Fire","Fire","away","Perth Lynx","Lynx","Zitina","Aokuso","Z. Aokuso","","0","08:05","4","4","0","0","1","3","33","0","0","0","1","3","33","2","2","100","1","1","2","0","1","0","0","1","0","1","-4"
"2017",681927,"Townsville Fire","Fire","away","Perth Lynx","Lynx","Kelly","Wilson","K. Wilson","","1","19:56","4","2","0","2","1","3","33","0","1","0","1","2","50","2","2","100","1","1","2","7","3","2","0","0","0","2","-12"
"2017",681927,"Townsville Fire","Fire","away","Perth Lynx","Lynx","Cayla","George","C. George","","1","34:28","11","4","0","2","5","11","45","1","3","33","4","8","50","0","0","0","7","3","10","2","2","1","3","0","2","0","-20"
"2017",681927,"Townsville Fire","Fire","away","Perth Lynx","Lynx","Sydney","Wiese","S. Wiese","","0","17:43","2","0","0","0","1","7","14","0","4","0","1","3","33","0","0","0","2","0","2","1","0","0","0","0","0","0","-19"
"2017",681927,"Townsville Fire","Fire","away","Perth Lynx","Lynx","Micaela","Cocks","M. Cocks","","1","23:12","5","0","2","0","2","11","18","1","6","16","1","5","20","0","0","0","0","3","3","2","1","0","0","1","2","0","1"
"2017",681928,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","Susannah","Walmsley","S. Walmsley","","0","19:43","6","0","0","0","2","2","100","2","2","100","0","0","0","0","0","0","3","0","3","1","1","0","0","0","1","0","5"
"2017",681928,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","Hayley","Moffatt","H. Moffatt","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017",681928,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","Jennifer","Hamson","J. Hamson","","1","31:08","13","3","1","10","6","10","60","0","0","0","6","10","60","1","2","50","8","2","10","0","0","0","6","2","3","1","16"
"2017",681928,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","Cassidy","McLean","C. McLean","","0","05:00","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","2","0","0","1","4","1","1"
"2017",681928,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","Alex","Wilson","A. Wilson","","1","33:04","12","3","1","2","4","12","33","1","6","16","3","6","50","3","5","60","2","0","2","2","2","0","0","1","0","6","9"
"2017",681928,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","Shanae","Greaves","S. Greaves","","0","10:14","2","2","0","0","1","1","100","0","0","0","1","1","100","0","0","0","1","3","4","1","1","0","0","0","1","1","8"
"2017",681928,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","Katie-Rae","Ebzery","K. Ebzery","","1","16:22","12","0","2","6","3","7","42","0","1","0","3","6","50","6","7","85","6","0","6","2","3","0","0","1","4","6","14"
"2017",681928,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","Carly","Boag","C. Boag","","0","03:57","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1"
"2017",681928,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","Belinda","Snell","B. Snell","","1","36:58","16","6","0","6","6","18","33","2","7","28","4","11","36","2","2","100","9","1","10","4","1","2","1","0","2","1","18"
"2017",681928,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","Lara","McSpadden","L. McSpadden","","0","00:47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"2017",681928,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","Asia","Taylor","A. Taylor","","1","31:59","18","0","2","4","6","17","35","0","2","0","6","15","40","6","7","85","7","3","10","0","5","1","0","3","3","6","15"
"2017",681928,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","Sarah","Graham","S. Graham","","0","10:43","2","0","2","0","0","1","0","0","1","0","0","0","0","2","2","100","0","0","0","3","0","0","0","0","0","2","10"
"2017",681928,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","Mistie","Bass","M. Bass","","0","26:03","15","1","2","8","5","12","41","0","0","0","5","12","41","5","7","71","4","3","7","0","2","1","1","1","3","5","-19"
"2017",681928,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","Eziyoda","Magbegor","E. Magbegor","","0","05:21","3","3","0","2","1","3","33","0","0","0","1","3","33","1","1","100","0","1","1","0","0","0","1","0","0","1","1"
"2017",681928,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","Natalie","Hurst","N. Hurst","","1","31:39","4","0","1","0","1","5","20","1","3","33","0","2","0","1","2","50","4","0","4","3","2","2","0","0","1","3","-19"
"2017",681928,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","Callie","Bourne","C. Bourne","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017",681928,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","Kate","Gaze","K. Gaze","","0","17:17","4","0","0","0","1","3","33","0","1","0","1","2","50","2","2","100","0","0","0","3","1","0","0","0","1","2","-18"
"2017",681928,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","Rachel","Jarry","R. Jarry","","1","21:00","6","4","0","2","3","11","27","0","5","0","3","6","50","0","0","0","2","1","3","2","1","2","2","0","4","3","-7"
"2017",681928,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","Abigail","Wehrung","A. Wehrung","","1","28:17","12","0","0","2","4","12","33","3","6","50","1","6","16","1","2","50","2","0","2","2","2","3","1","2","1","2","-8"
"2017",681928,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","Chevannah","Paalvast","C. Paalvast","","0","11:05","0","0","0","0","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","2","1","0","1","1","3","0","-1"
"2017",681928,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","Keely","Froling","K. Froling","","1","17:42","2","2","0","0","0","4","0","0","1","0","0","3","0","2","2","100","5","1","6","1","2","1","0","1","2","2","-7"
"2017",681928,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","Lauren","Scherf","L. Scherf","","1","10:03","2","0","0","0","1","5","20","0","1","0","1","4","25","0","0","0","1","0","1","0","0","0","1","1","3","1","-1"
"2017",681928,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","Maddison","Rocci","M. Rocci","","0","04:14","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","3","0","-3"
"2017",681928,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","Jordan","Hooper","J. Hooper","","0","27:15","14","4","2","4","6","12","50","2","6","33","4","6","66","0","0","0","7","3","10","1","0","0","1","1","3","0","-13"
"2017",681929,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","Lauren","Nicholson","L. Nicholson","","1","29:44","10","2","0","2","4","7","57","2","3","66","2","4","50","0","0","0","3","2","5","1","0","2","0","0","3","0","-3"
"2017",681929,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","Abby","Bishop","A. Bishop","","1","40:22","17","0","0","4","6","16","37","2","3","66","4","13","30","3","3","100","7","2","9","3","6","0","1","0","2","8","-5"
"2017",681929,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","Aimie","Clydesdale","A. Clydesdale","","0","31:00","10","0","4","2","5","11","45","0","3","0","5","8","62","0","1","0","1","0","1","5","1","1","0","0","0","1","-8"
"2017",681929,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","Chelsea","Brook","C. Brook","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017",681929,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","Vanessa","Panousis","V. Panousis","","0","02:58","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"2017",681929,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","Jessica","Good","J. Good","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017",681929,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","Natalie","Novosel","N. Novosel","","1","34:54","7","0","2","0","2","7","28","1","3","33","1","4","25","2","2","100","2","0","2","5","3","6","1","0","3","1","-2"
"2017",681929,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","Nicole","Seekamp","N. Seekamp","","1","36:22","18","3","2","0","6","12","50","4","8","50","2","4","50","2","2","100","2","1","3","2","3","2","0","0","3","2","4"
"2017",681929,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","Colleen","Planeta","C. Planeta","","0","29:43","11","0","0","4","5","10","50","1","3","33","4","7","57","0","0","0","5","2","7","1","3","1","0","0","0","0","-3"
"2017",681929,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","Ruth","Hamblin","R. Hamblin","","1","19:54","8","2","0","2","4","8","50","0","0","0","4","8","50","0","0","0","4","1","5","1","2","2","0","1","1","0","4"
"2017",681929,"Dandenong Rangers","Rangers","away","Adelaide Lightning","Lightning","Kayla","Pedersen","K. Pedersen","","1","31:33","12","2","0","0","6","10","60","0","0","0","6","10","60","0","1","0","8","1","9","0","3","0","0","1","4","2","-14"
"2017",681929,"Dandenong Rangers","Rangers","away","Adelaide Lightning","Lightning","Tessa","Lavey","T. Lavey","","1","18:30","2","2","0","2","1","3","33","0","0","0","1","3","33","0","0","0","3","1","4","1","3","0","0","1","1","0","-13"
"2017",681929,"Dandenong Rangers","Rangers","away","Adelaide Lightning","Lightning","Rebecca","Pizzey","R. Pizzey","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017",681929,"Dandenong Rangers","Rangers","away","Adelaide Lightning","Lightning","Stephanie","Blicavs","S. Blicavs","","1","41:52","11","0","0","4","5","14","35","1","5","20","4","9","44","0","0","0","0","0","0","4","4","2","0","0","0","3","5"
"2017",681929,"Dandenong Rangers","Rangers","away","Adelaide Lightning","Lightning","Laia","Palau","L. Palau","","0","28:38","9","6","0","0","3","7","42","3","4","75","0","3","0","0","0","0","3","1","4","7","5","2","0","0","3","0","14"
"2017",681929,"Dandenong Rangers","Rangers","away","Adelaide Lightning","Lightning","Kiera","Rowe","K. Rowe","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017",681929,"Dandenong Rangers","Rangers","away","Adelaide Lightning","Lightning","carley","Mijovic","c. Mijovic","","1","18:54","11","0","0","2","4","7","57","2","4","50","2","3","66","1","1","100","3","0","3","1","1","0","1","0","0","1","-10"
"2017",681929,"Dandenong Rangers","Rangers","away","Adelaide Lightning","Lightning","Amelia","Todhunter","A. Todhunter","","0","25:22","7","2","0","0","3","9","33","1","3","33","2","6","33","0","0","0","4","3","7","2","0","4","0","0","3","1","10"
"2017",681929,"Dandenong Rangers","Rangers","away","Adelaide Lightning","Lightning","Sara","Blicavs","S. Blicavs","","1","43:19","15","0","4","6","7","17","41","1","2","50","6","15","40","0","2","0","5","4","9","7","1","5","0","0","0","3","4"
"2017",681929,"Dandenong Rangers","Rangers","away","Adelaide Lightning","Lightning","Tayla","Roberts","T. Roberts","","0","16:48","16","6","2","4","6","9","66","0","0","0","6","9","66","4","4","100","3","3","6","1","2","2","0","0","1","2","14"
"2017",681930,"UC Capitals","Capitals","home","Sydney Uni Flames","Flames","Mistie","Bass","M. Bass","","0","20:40","8","0","0","4","3","9","33","0","0","0","3","9","33","2","2","100","1","3","4","1","1","1","1","0","3","3","-15"
"2017",681930,"UC Capitals","Capitals","home","Sydney Uni Flames","Flames","Eziyoda","Magbegor","E. Magbegor","","0","06:03","0","0","0","0","0","4","0","0","0","0","0","4","0","0","0","0","3","0","3","0","0","0","1","0","1","0","-9"
"2017",681930,"UC Capitals","Capitals","home","Sydney Uni Flames","Flames","Natalie","Hurst","N. Hurst","","1","35:53","13","3","2","0","5","9","55","3","6","50","2","3","66","0","0","0","1","1","2","8","0","0","0","0","2","0","0"
"2017",681930,"UC Capitals","Capitals","home","Sydney Uni Flames","Flames","Callie","Bourne","C. Bourne","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017",681930,"UC Capitals","Capitals","home","Sydney Uni Flames","Flames","Kate","Gaze","K. Gaze","","0","16:11","4","0","0","2","2","7","28","0","3","0","2","4","50","0","0","0","1","1","2","2","0","0","0","0","2","0","-15"
"2017",681930,"UC Capitals","Capitals","home","Sydney Uni Flames","Flames","Rachel","Jarry","R. Jarry","","1","20:14","11","2","1","4","4","10","40","0","0","0","4","10","40","3","4","75","1","1","2","2","1","2","0","2","3","2","4"
"2017",681930,"UC Capitals","Capitals","home","Sydney Uni Flames","Flames","Abigail","Wehrung","A. Wehrung","","1","31:54","9","0","0","0","3","13","23","3","7","42","0","6","0","0","0","0","0","1","1","2","2","1","0","1","3","0","-4"
"2017",681930,"UC Capitals","Capitals","home","Sydney Uni Flames","Flames","Chevannah","Paalvast","C. Paalvast","","0","05:27","2","0","2","0","1","1","100","0","0","0","1","1","100","0","0","0","0","0","0","0","1","0","0","0","1","0","-4"
"2017",681930,"UC Capitals","Capitals","home","Sydney Uni Flames","Flames","Keely","Froling","K. Froling","","1","24:03","10","0","2","2","4","8","50","2","4","50","2","4","50","0","2","0","4","1","5","2","2","1","0","0","4","2","1"
"2017",681930,"UC Capitals","Capitals","home","Sydney Uni Flames","Flames","Lauren","Scherf","L. Scherf","","1","15:49","3","2","1","2","1","3","33","0","0","0","1","3","33","1","2","50","5","1","6","2","0","1","2","0","1","1","3"
"2017",681930,"UC Capitals","Capitals","home","Sydney Uni Flames","Flames","Maddison","Rocci","M. Rocci","","0","02:19","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-5"
"2017",681930,"UC Capitals","Capitals","home","Sydney Uni Flames","Flames","Jordan","Hooper","J. Hooper","","0","21:22","12","0","2","4","4","10","40","2","4","50","2","6","33","2","2","100","2","1","3","1","1","1","0","2","2","1","-1"
"2017",681930,"Sydney Uni Flames","Flames","away","UC Capitals","Capitals","Susannah","Walmsley","S. Walmsley","","0","03:01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-2"
"2017",681930,"Sydney Uni Flames","Flames","away","UC Capitals","Capitals","Hayley","Moffatt","H. Moffatt","","0","09:56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3","0","0","0","0","0","0","0","11"
"2017",681930,"Sydney Uni Flames","Flames","away","UC Capitals","Capitals","Jennifer","Hamson","J. Hamson","","1","32:55","10","4","0","8","5","7","71","0","0","0","5","7","71","0","0","0","12","3","15","0","1","0","3","0","1","0","11"
"2017",681930,"Sydney Uni Flames","Flames","away","UC Capitals","Capitals","Cassidy","McLean","C. McLean","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017",681930,"Sydney Uni Flames","Flames","away","UC Capitals","Capitals","Alex","Wilson","A. Wilson","","1","28:45","10","0","0","0","3","8","37","2","3","66","1","5","20","2","4","50","3","1","4","3","4","0","1","0","1","2","-2"
"2017",681930,"Sydney Uni Flames","Flames","away","UC Capitals","Capitals","Shanae","Greaves","S. Greaves","","0","14:19","4","0","0","2","2","4","50","0","0","0","2","4","50","0","0","0","0","2","2","1","0","0","0","0","0","0","-3"
"2017",681930,"Sydney Uni Flames","Flames","away","UC Capitals","Capitals","Katie-Rae","Ebzery","K. Ebzery","","1","36:58","11","4","1","6","3","14","21","0","3","0","3","11","27","5","6","83","2","2","4","3","2","1","0","0","2","8","11"
"2017",681930,"Sydney Uni Flames","Flames","away","UC Capitals","Capitals","Carly","Boag","C. Boag","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017",681930,"Sydney Uni Flames","Flames","away","UC Capitals","Capitals","Belinda","Snell","B. Snell","","1","40:00","14","3","4","2","4","8","50","2","5","40","2","3","66","4","5","80","7","0","7","7","2","1","1","0","1","2","9"
"2017",681930,"Sydney Uni Flames","Flames","away","UC Capitals","Capitals","Lara","McSpadden","L. McSpadden","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017",681930,"Sydney Uni Flames","Flames","away","UC Capitals","Capitals","Asia","Taylor","A. Taylor","","1","30:07","27","0","4","16","10","19","52","0","1","0","10","18","55","7","8","87","6","1","7","2","4","2","0","4","3","9","10"
"2017",681930,"Sydney Uni Flames","Flames","away","UC Capitals","Capitals","Sarah","Graham","S. Graham","","0","03:56","5","0","2","0","1","2","50","0","0","0","1","2","50","3","3","100","1","0","1","0","1","0","0","0","1","1","0"
"2017",681931,"Bendigo Spirit","Spirit","home","Melbourne Boomers","Boomers","Rachel","Banham","R. Banham","","1","34:48","17","5","3","2","5","15","33","3","6","50","2","9","22","4","5","80","3","1","4","4","2","3","0","0","2","3","5"
"2017",681931,"Bendigo Spirit","Spirit","home","Melbourne Boomers","Boomers","Kara","Tessari","K. Tessari","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017",681931,"Bendigo Spirit","Spirit","home","Melbourne Boomers","Boomers","Heather","OLIVER","H. OLIVER","","1","24:13","2","0","2","0","1","3","33","0","0","0","1","3","33","0","0","0","4","2","6","1","1","0","0","0","1","2","19"
"2017",681931,"Bendigo Spirit","Spirit","home","Melbourne Boomers","Boomers","Ashleigh","Spencer","A. Spencer","","0","03:52","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","2","0","0","0","0","0","1","0","5"
"2017",681931,"Bendigo Spirit","Spirit","home","Melbourne Boomers","Boomers","Nadeen","Payne","N. Payne","","1","26:27","9","2","0","2","4","9","44","0","2","0","4","7","57","1","2","50","2","1","3","2","1","0","0","1","2","3","7"
"2017",681931,"Bendigo Spirit","Spirit","home","Melbourne Boomers","Boomers","Jessie","Rennie","J. Rennie","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017",681931,"Bendigo Spirit","Spirit","home","Melbourne Boomers","Boomers","Gabrielle","Richards","G. Richards","","0","23:20","13","2","0","8","4","5","80","0","0","0","4","5","80","5","7","71","3","1","4","2","5","0","1","0","2","5","-2"
"2017",681931,"Bendigo Spirit","Spirit","home","Melbourne Boomers","Boomers","Ebony","Rolph","E. Rolph","","0","01:39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2017",681931,"Bendigo Spirit","Spirit","home","Melbourne Boomers","Boomers","Ashleigh","KARAITIANA","A. KARAITIANA","","1","28:34","8","0","1","2","2","6","33","1","3","33","1","3","33","3","4","75","1","0","1","1","3","1","1","0","3","3","-10"
"2017",681931,"Bendigo Spirit","Spirit","home","Melbourne Boomers","Boomers","Kelsey","Griffin","K. Griffin","","1","30:47","13","1","0","0","4","9","44","1","1","100","3","8","37","4","6","66","8","2","10","2","1","1","5","0","2","5","3"
"2017",681931,"Bendigo Spirit","Spirit","home","Melbourne Boomers","Boomers","Maddison","Wild","M. Wild","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017",681931,"Bendigo Spirit","Spirit","home","Melbourne Boomers","Boomers","Betnijah","Laney","B. Laney","","0","26:14","9","0","2","0","3","8","37","0","0","0","3","8","37","3","5","60","1","1","2","4","4","3","0","0","3","2","-3"
"2017",681931,"Melbourne Boomers","Boomers","away","Bendigo Spirit","Spirit","Louella","Tomlinson","L. Tomlinson","","0","24:53","6","2","0","2","2","8","25","0","0","0","2","8","25","2","2","100","7","4","11","2","3","0","0","2","3","1","-14"
"2017",681931,"Melbourne Boomers","Boomers","away","Bendigo Spirit","Spirit","Brittany","Smart","B. Smart","","1","32:32","7","3","0","0","2","9","22","1","4","25","1","5","20","2","3","66","1","1","2","2","0","1","0","1","5","6","6"
"2017",681931,"Melbourne Boomers","Boomers","away","Bendigo Spirit","Spirit","Rebecca","Cole","R. Cole","","1","37:20","10","0","0","4","5","10","50","0","3","0","5","7","71","0","0","0","4","0","4","2","2","1","0","1","3","1","-3"
"2017",681931,"Melbourne Boomers","Boomers","away","Bendigo Spirit","Spirit","Kasey","Burton","K. Burton","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017",681931,"Melbourne Boomers","Boomers","away","Bendigo Spirit","Spirit","Elizabeth","Cambage","E. Cambage","","1","20:48","14","4","0","4","5","12","41","0","0","0","5","12","41","4","5","80","5","4","9","0","3","0","0","3","5","5","-3"
"2017",681931,"Melbourne Boomers","Boomers","away","Bendigo Spirit","Spirit","Peri","Kalka","P. Kalka","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017",681931,"Melbourne Boomers","Boomers","away","Bendigo Spirit","Spirit","Monique","Conti","M. Conti","","0","15:14","2","2","0","0","1","6","16","0","3","0","1","3","33","0","0","0","0","2","2","0","3","1","0","0","2","0","-10"
"2017",681931,"Melbourne Boomers","Boomers","away","Bendigo Spirit","Spirit","Ashleigh","Grant","A. Grant","","0","03:32","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","-8"
"2017",681931,"Melbourne Boomers","Boomers","away","Bendigo Spirit","Spirit","Maddie","Garrick","M. Garrick","","1","36:30","18","0","3","2","6","17","35","4","11","36","2","6","33","2","3","66","3","0","3","2","0","3","0","0","1","3","-1"
"2017",681931,"Melbourne Boomers","Boomers","away","Bendigo Spirit","Spirit","Kalani","Purcell","K. Purcell","","1","29:06","9","0","2","0","4","7","57","1","1","100","3","6","50","0","0","0","3","1","4","3","3","3","1","0","5","1","8"
"2017",681932,"Townsville Fire","Fire","home","Adelaide Lightning","Lightning","Laurin","Mincy","L. Mincy","","1","20:50","13","4","2","6","6","13","46","0","2","0","6","11","54","1","1","100","2","1","3","1","2","1","0","0","0","1","22"
"2017",681932,"Townsville Fire","Fire","home","Adelaide Lightning","Lightning","Mikhaela","Donnelly","M. Donnelly","","0","15:27","0","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","5","1","6","6","2","2","0","0","1","1","17"
"2017",681932,"Townsville Fire","Fire","home","Adelaide Lightning","Lightning","Haylee","Andrews","H. Andrews","","0","04:33","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","3"
"2017",681932,"Townsville Fire","Fire","home","Adelaide Lightning","Lightning","Suzy","Batkovic","S. Batkovic","","1","23:59","20","0","6","0","10","18","55","0","0","0","10","18","55","0","0","0","6","1","7","0","1","0","0","1","2","0","31"
"2017",681932,"Townsville Fire","Fire","home","Adelaide Lightning","Lightning","Mia","Murray","M. Murray","","0","23:42","13","4","3","0","5","9","55","2","4","50","3","5","60","1","2","50","3","0","3","2","2","0","0","0","1","2","23"
"2017",681932,"Townsville Fire","Fire","home","Adelaide Lightning","Lightning","Darcee","Garbin","D. Garbin","","0","18:23","14","4","6","0","7","7","100","0","0","0","7","7","100","0","0","0","2","3","5","1","2","2","0","0","0","0","18"
"2017",681932,"Townsville Fire","Fire","home","Adelaide Lightning","Lightning","Zitina","Aokuso","Z. Aokuso","","0","07:06","1","0","1","0","0","3","0","0","1","0","0","2","0","1","2","50","1","1","2","0","1","0","1","0","0","1","-2"
"2017",681932,"Townsville Fire","Fire","home","Adelaide Lightning","Lightning","Kelly","Wilson","K. Wilson","","1","19:08","4","0","2","0","2","3","66","0","0","0","2","3","66","0","0","0","4","0","4","10","3","2","0","0","1","0","20"
"2017",681932,"Townsville Fire","Fire","home","Adelaide Lightning","Lightning","Cayla","George","C. George","","1","25:57","6","2","2","2","2","8","25","0","4","0","2","4","50","2","2","100","9","2","11","4","1","2","2","0","2","2","34"
