"season","page_id","action_number","team_number","team_name","team_short_name","home_away_flag","team_name_opp","team_short_name_opp","period","period_type","shot_result","x","y","action_type","sub_type","shirt_number","scoreboard_name","points_scored"
2014,64511,14,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",1,"REGULAR",0,6.25,33.333,"2pt","jumpshot",8,"R. Allen",0
2014,64511,18,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",1,"REGULAR",0,7.5,44.697,"2pt","jumpshot",9,"T. Madgen",0
2014,64511,21,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",1,"REGULAR",0,6.667,63.636,"2pt","jumpshot",4,"R. Cole",0
2014,64511,29,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",1,"REGULAR",0,7.5,80.303,"2pt","jumpshot",11,"O. Thompson",0
2014,64511,31,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",1,"REGULAR",0,4.583,28.03,"2pt","jumpshot",8,"R. Allen",0
2014,64511,40,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",1,"REGULAR",1,10.417,41.667,"2pt","jumpshot",8,"R. Allen",2
2014,64511,57,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",1,"REGULAR",1,24.167,44.697,"2pt","jumpshot",8,"R. Allen",2
2014,64511,61,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",1,"REGULAR",1,12.5,71.97,"2pt","jumpshot",9,"T. Madgen",2
2014,64511,70,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",1,"REGULAR",1,5.417,69.697,"2pt","jumpshot",7,"N. Burton",2
2014,64511,77,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",1,"REGULAR",0,20,57.576,"2pt","jumpshot",9,"T. Madgen",0
2014,64511,84,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",1,"REGULAR",0,12.083,49.242,"2pt","jumpshot",9,"T. Madgen",0
2014,64511,85,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",1,"REGULAR",1,9.167,84.091,"2pt","jumpshot",4,"R. Cole",2
2014,64511,99,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",1,"REGULAR",0,10,23.485,"2pt","jumpshot",7,"N. Burton",0
2014,64511,103,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",1,"REGULAR",0,14.167,38.636,"2pt","jumpshot",4,"R. Cole",0
2014,64511,117,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",1,"REGULAR",0,16.25,62.879,"2pt","jumpshot",5,"A. Todhunter",0
2014,64511,136,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",1,"REGULAR",0,3.333,36.364,"2pt","jumpshot",8,"R. Allen",0
2014,64511,156,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",1,"REGULAR",0,8.333,54.545,"2pt","jumpshot",4,"R. Cole",0
2014,64511,172,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",2,"REGULAR",1,3.75,43.939,"2pt","jumpshot",7,"N. Burton",2
2014,64511,177,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",2,"REGULAR",1,6.667,66.667,"2pt","jumpshot",11,"O. Thompson",2
2014,64511,184,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",2,"REGULAR",1,22.083,39.394,"2pt","jumpshot",9,"T. Madgen",2
2014,64511,194,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",2,"REGULAR",1,31.25,74.242,"3pt",,9,"T. Madgen",3
2014,64511,201,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",2,"REGULAR",1,22.917,47.727,"2pt","jumpshot",7,"N. Burton",2
2014,64511,205,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",2,"REGULAR",1,8.333,50,"2pt","jumpshot",9,"T. Madgen",2
2014,64511,209,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",2,"REGULAR",0,29.167,76.515,"3pt",,8,"R. Allen",0
2014,64511,224,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",2,"REGULAR",1,4.167,61.364,"2pt","jumpshot",11,"O. Thompson",2
2014,64511,233,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",2,"REGULAR",0,5.417,33.333,"2pt","jumpshot",9,"T. Madgen",0
2014,64511,237,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",2,"REGULAR",0,9.583,68.939,"2pt","jumpshot",10,"S. Greaves",0
2014,64511,247,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",2,"REGULAR",1,10.417,50.758,"2pt","jumpshot",6,"K. Bowen",2
2014,64511,254,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",2,"REGULAR",0,23.333,43.182,"2pt","jumpshot",5,"A. Todhunter",0
2014,64511,257,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",2,"REGULAR",0,13.333,15.909,"2pt","jumpshot",6,"K. Bowen",0
2014,64511,261,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",2,"REGULAR",0,18.75,46.97,"2pt","jumpshot",11,"O. Thompson",0
2014,64511,264,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",2,"REGULAR",0,21.667,39.394,"2pt","jumpshot",6,"K. Bowen",0
2014,64511,279,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",2,"REGULAR",1,6.667,45.455,"2pt","jumpshot",4,"R. Cole",2
2014,64511,283,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",2,"REGULAR",0,29.583,22.727,"3pt",,6,"K. Bowen",0
2014,64511,295,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",3,"REGULAR",1,67.917,55.303,"2pt","jumpshot",4,"R. Cole",2
2014,64511,299,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",3,"REGULAR",0,65.417,82.576,"3pt",,8,"R. Allen",0
2014,64511,301,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",3,"REGULAR",0,70,67.424,"2pt","jumpshot",9,"T. Madgen",0
2014,64511,305,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",3,"REGULAR",0,82.5,46.212,"2pt","jumpshot",4,"R. Cole",0
2014,64511,309,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",3,"REGULAR",1,86.25,38.636,"2pt","jumpshot",7,"N. Burton",2
2014,64511,316,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",3,"REGULAR",0,80,66.667,"2pt","jumpshot",11,"O. Thompson",0
2014,64511,324,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",3,"REGULAR",1,84.583,40.152,"2pt","jumpshot",11,"O. Thompson",2
2014,64511,339,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",3,"REGULAR",0,81.667,11.364,"2pt","jumpshot",8,"R. Allen",0
2014,64511,348,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",3,"REGULAR",0,82.083,31.061,"2pt","jumpshot",9,"T. Madgen",0
2014,64511,365,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",3,"REGULAR",0,71.667,43.182,"2pt","jumpshot",8,"R. Allen",0
2014,64511,369,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",3,"REGULAR",0,74.583,52.273,"2pt","jumpshot",9,"T. Madgen",0
2014,64511,374,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",3,"REGULAR",1,82.917,50.758,"2pt","jumpshot",9,"T. Madgen",2
2014,64511,382,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",3,"REGULAR",1,83.333,34.091,"2pt","jumpshot",4,"R. Cole",2
2014,64511,385,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",3,"REGULAR",1,60,52.273,"3pt",,5,"A. Todhunter",3
2014,64511,393,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",4,"REGULAR",0,77.917,32.576,"2pt","jumpshot",10,"S. Greaves",0
2014,64511,398,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",4,"REGULAR",0,85.833,31.061,"2pt","jumpshot",10,"S. Greaves",0
2014,64511,402,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",4,"REGULAR",1,86.25,65.152,"2pt","jumpshot",9,"T. Madgen",2
2014,64511,411,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",4,"REGULAR",1,86.25,61.364,"2pt","jumpshot",11,"O. Thompson",2
2014,64511,421,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",4,"REGULAR",0,85.417,38.636,"2pt","jumpshot",11,"O. Thompson",0
2014,64511,433,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",4,"REGULAR",1,83.75,68.182,"2pt","jumpshot",7,"N. Burton",2
2014,64511,442,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",4,"REGULAR",1,84.583,53.788,"2pt","jumpshot",9,"T. Madgen",2
2014,64511,456,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",4,"REGULAR",1,81.667,81.061,"2pt","jumpshot",8,"R. Allen",2
2014,64511,459,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",4,"REGULAR",1,84.583,55.303,"2pt","jumpshot",7,"N. Burton",2
2014,64511,463,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",4,"REGULAR",0,80,42.424,"2pt","jumpshot",8,"R. Allen",0
2014,64511,468,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",4,"REGULAR",0,70,46.212,"2pt","jumpshot",4,"R. Cole",0
2014,64511,481,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",4,"REGULAR",0,58.333,46.212,"3pt",,8,"R. Allen",0
2014,64511,487,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",4,"REGULAR",0,81.25,47.727,"2pt","jumpshot",8,"R. Allen",0
2014,64511,490,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",4,"REGULAR",0,60.417,75.758,"3pt",,8,"R. Allen",0
2014,64511,500,1,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals",4,"REGULAR",0,65.417,15.152,"3pt",,5,"A. Todhunter",0
2014,64511,16,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",1,"REGULAR",1,86.25,61.364,"2pt","jumpshot",33,"H. Zavecz",2
2014,64511,23,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",1,"REGULAR",1,82.083,61.364,"2pt","jumpshot",10,"A. Bishop",2
2014,64511,42,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",1,"REGULAR",0,73.75,24.242,"2pt","jumpshot",10,"A. Bishop",0
2014,64511,45,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",1,"REGULAR",0,86.25,65.909,"2pt","jumpshot",33,"H. Zavecz",0
2014,64511,47,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",1,"REGULAR",0,66.25,77.273,"3pt",,33,"H. Zavecz",0
2014,64511,63,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",1,"REGULAR",0,61.25,31.818,"3pt",,3,"K. Veal",0
2014,64511,65,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",1,"REGULAR",1,81.25,43.182,"2pt","jumpshot",7,"S. Talbot",2
2014,64511,87,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",1,"REGULAR",0,62.5,84.848,"3pt",,11,"J. Bibby",0
2014,64511,92,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",1,"REGULAR",1,83.333,62.121,"2pt","jumpshot",6,"A. Coddington",2
2014,64511,119,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",1,"REGULAR",0,80,37.121,"2pt","jumpshot",10,"A. Bishop",0
2014,64511,125,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",1,"REGULAR",0,80.417,25,"2pt","jumpshot",7,"S. Talbot",0
2014,64511,173,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",2,"REGULAR",1,85,65.909,"2pt","jumpshot",8,"C. Wilson",2
2014,64511,180,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",2,"REGULAR",0,81.667,64.394,"2pt","jumpshot",8,"C. Wilson",0
2014,64511,182,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",2,"REGULAR",0,76.25,70.455,"2pt","jumpshot",8,"C. Wilson",0
2014,64511,186,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",2,"REGULAR",1,63.75,25,"3pt",,6,"A. Coddington",3
2014,64511,197,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",2,"REGULAR",0,71.25,28.03,"2pt","jumpshot",10,"A. Bishop",0
2014,64511,199,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",2,"REGULAR",1,82.917,62.879,"2pt","jumpshot",10,"A. Bishop",2
2014,64511,206,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",2,"REGULAR",0,84.583,40.909,"2pt","jumpshot",33,"H. Zavecz",0
2014,64511,217,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",2,"REGULAR",0,80.833,50.758,"2pt","jumpshot",7,"S. Talbot",0
2014,64511,220,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",2,"REGULAR",0,82.917,87.121,"2pt","jumpshot",6,"A. Coddington",0
2014,64511,222,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",2,"REGULAR",0,86.25,38.636,"2pt","jumpshot",10,"A. Bishop",0
2014,64511,232,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",2,"REGULAR",1,85,34.091,"2pt","jumpshot",7,"S. Talbot",2
2014,64511,235,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",2,"REGULAR",0,83.75,43.939,"2pt","jumpshot",10,"A. Bishop",0
2014,64511,239,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",2,"REGULAR",1,87.5,60.606,"2pt","jumpshot",21,"S. Norwood",2
2014,64511,259,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",2,"REGULAR",1,88.75,35.606,"2pt","jumpshot",10,"A. Bishop",2
2014,64511,263,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",2,"REGULAR",1,87.5,35.606,"2pt","jumpshot",10,"A. Bishop",2
2014,64511,266,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",2,"REGULAR",0,86.667,40.909,"2pt","jumpshot",11,"J. Bibby",0
2014,64511,293,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",3,"REGULAR",1,22.5,14.394,"3pt",,3,"K. Veal",3
2014,64511,297,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",3,"REGULAR",1,10.417,81.061,"2pt","jumpshot",7,"S. Talbot",2
2014,64511,303,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",3,"REGULAR",1,8.333,51.515,"2pt","jumpshot",7,"S. Talbot",2
2014,64511,307,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",3,"REGULAR",1,5,37.121,"2pt","jumpshot",33,"H. Zavecz",2
2014,64511,311,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",3,"REGULAR",0,21.667,50,"2pt","jumpshot",10,"A. Bishop",0
2014,64511,315,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",3,"REGULAR",1,7.917,40.909,"2pt","jumpshot",33,"H. Zavecz",2
2014,64511,322,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",3,"REGULAR",0,33.75,59.091,"3pt",,8,"C. Wilson",0
2014,64511,330,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",3,"REGULAR",0,12.5,80.303,"2pt","jumpshot",8,"C. Wilson",0
2014,64511,333,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",3,"REGULAR",1,9.583,61.364,"2pt","jumpshot",10,"A. Bishop",2
2014,64511,338,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",3,"REGULAR",1,25.417,10.606,"3pt",,3,"K. Veal",3
2014,64511,342,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",3,"REGULAR",0,23.75,59.091,"2pt","jumpshot",8,"C. Wilson",0
2014,64511,347,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",3,"REGULAR",1,10.833,61.364,"2pt","jumpshot",10,"A. Bishop",2
2014,64511,352,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",3,"REGULAR",0,10.833,48.485,"2pt","jumpshot",7,"S. Talbot",0
2014,64511,367,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",3,"REGULAR",0,14.167,68.182,"2pt","jumpshot",10,"A. Bishop",0
2014,64511,371,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",3,"REGULAR",0,17.917,40.152,"2pt","jumpshot",33,"H. Zavecz",0
2014,64511,387,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",3,"REGULAR",0,19.583,7.576,"3pt",,33,"H. Zavecz",0
2014,64511,397,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",4,"REGULAR",1,20.833,9.091,"3pt",,3,"K. Veal",3
2014,64511,403,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",4,"REGULAR",0,27.917,77.273,"3pt",,7,"S. Talbot",0
2014,64511,409,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",4,"REGULAR",0,18.75,3.788,"3pt",,3,"K. Veal",0
2014,64511,413,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",4,"REGULAR",1,27.5,12.879,"3pt",,33,"H. Zavecz",3
2014,64511,423,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",4,"REGULAR",0,24.583,70.455,"2pt","jumpshot",33,"H. Zavecz",0
2014,64511,431,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",4,"REGULAR",0,32.083,63.636,"3pt",,3,"K. Veal",0
2014,64511,443,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",4,"REGULAR",0,11.667,50.758,"2pt","jumpshot",21,"S. Norwood",0
2014,64511,454,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",4,"REGULAR",1,25.833,84.091,"3pt",,8,"C. Wilson",3
2014,64511,461,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",4,"REGULAR",1,6.25,56.061,"2pt","jumpshot",3,"K. Veal",2
2014,64511,465,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",4,"REGULAR",1,8.75,50,"2pt","jumpshot",7,"S. Talbot",2
2014,64511,470,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",4,"REGULAR",1,25.833,19.697,"3pt",,8,"C. Wilson",3
2014,64511,475,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",4,"REGULAR",0,10,42.424,"2pt","jumpshot",33,"H. Zavecz",0
2014,64511,477,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",4,"REGULAR",0,10.417,16.667,"2pt","jumpshot",10,"A. Bishop",0
2014,64511,479,2,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers",4,"REGULAR",1,10,42.424,"2pt","jumpshot",8,"C. Wilson",2
2014,64512,16,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",1,12.917,87.121,"2pt","jumpshot",23,"C. Pondexter",2
2014,64512,21,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",0,16.667,20.455,"2pt","jumpshot",23,"C. Pondexter",0
2014,64512,25,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",1,4.167,12.879,"2pt","jumpshot",44,"K. MacLeod",2
2014,64512,29,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",0,6.667,38.636,"2pt","jumpshot",4,"A. Pickrel",0
2014,64512,35,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",0,6.667,64.394,"2pt","jumpshot",44,"K. MacLeod",0
2014,64512,38,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",1,7.083,63.636,"2pt","jumpshot",4,"A. Pickrel",2
2014,64512,43,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",1,9.167,64.394,"2pt","jumpshot",23,"C. Pondexter",2
2014,64512,52,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",0,5.833,14.394,"2pt","jumpshot",1,"T. Cunningham",0
2014,64512,56,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",0,3.75,80.303,"2pt","jumpshot",4,"A. Pickrel",0
2014,64512,58,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",1,5.417,39.394,"2pt","jumpshot",1,"T. Cunningham",2
2014,64512,61,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",1,3.75,39.394,"2pt","jumpshot",23,"C. Pondexter",2
2014,64512,65,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",0,2.5,89.394,"2pt","jumpshot",1,"T. Cunningham",0
2014,64512,67,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",1,5.833,64.394,"2pt","jumpshot",4,"A. Pickrel",2
2014,64512,70,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",1,5.833,42.424,"2pt","jumpshot",1,"T. Cunningham",2
2014,64512,88,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",0,6.25,18.182,"2pt","jumpshot",44,"K. MacLeod",0
2014,64512,90,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",1,16.667,47.727,"2pt","jumpshot",23,"C. Pondexter",2
2014,64512,93,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",0,30.833,36.364,"3pt",,4,"A. Pickrel",0
2014,64512,106,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",1,24.167,13.636,"3pt",,44,"K. MacLeod",3
2014,64512,109,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",0,23.75,22.727,"3pt",,4,"A. Pickrel",0
2014,64512,115,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",1,"REGULAR",0,6.667,24.242,"2pt","jumpshot",44,"K. MacLeod",0
2014,64512,135,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",0,1.25,71.212,"2pt","jumpshot",5,"A. Clydesdale",0
2014,64512,136,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",0,3.333,89.394,"2pt","jumpshot",1,"T. Cunningham",0
2014,64512,145,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",0,2.917,12.879,"2pt","jumpshot",23,"C. Pondexter",0
2014,64512,147,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",0,6.25,64.394,"2pt","jumpshot",11,"L. Scherf",0
2014,64512,149,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",0,17.5,93.182,"3pt",,23,"C. Pondexter",0
2014,64512,151,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",1,4.583,61.364,"2pt","jumpshot",4,"A. Pickrel",2
2014,64512,153,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",0,3.333,27.273,"2pt","jumpshot",11,"L. Scherf",0
2014,64512,165,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",0,7.083,97.727,"3pt",,44,"K. MacLeod",0
2014,64512,173,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",1,10.833,14.394,"2pt","jumpshot",5,"A. Clydesdale",2
2014,64512,176,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",1,10,31.061,"2pt","jumpshot",4,"A. Pickrel",2
2014,64512,179,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",0,25,19.697,"3pt",,5,"A. Clydesdale",0
2014,64512,194,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",0,18.75,78.03,"2pt","jumpshot",23,"C. Pondexter",0
2014,64512,203,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",1,5.417,62.879,"2pt","jumpshot",5,"A. Clydesdale",2
2014,64512,209,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",0,22.917,53.788,"2pt","jumpshot",1,"T. Cunningham",0
2014,64512,217,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",1,10,71.97,"2pt","jumpshot",44,"K. MacLeod",2
2014,64512,225,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",0,8.75,66.667,"2pt","jumpshot",44,"K. MacLeod",0
2014,64512,228,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",1,5.417,60.606,"2pt","jumpshot",44,"K. MacLeod",2
2014,64512,237,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",1,5.417,43.182,"2pt","jumpshot",4,"A. Pickrel",2
2014,64512,242,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",2,"REGULAR",1,9.167,34.091,"2pt","jumpshot",23,"C. Pondexter",2
2014,64512,255,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",3,"REGULAR",0,61.667,65.152,"3pt",,23,"C. Pondexter",0
2014,64512,259,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",3,"REGULAR",0,81.25,26.515,"2pt","jumpshot",23,"C. Pondexter",0
2014,64512,263,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",3,"REGULAR",0,80.417,53.788,"2pt","jumpshot",1,"T. Cunningham",0
2014,64512,266,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",3,"REGULAR",0,66.667,18.939,"3pt",,4,"A. Pickrel",0
2014,64512,268,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",3,"REGULAR",0,80,81.818,"2pt","jumpshot",1,"T. Cunningham",0
2014,64512,274,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",3,"REGULAR",1,82.5,65.152,"2pt","jumpshot",44,"K. MacLeod",2
2014,64512,279,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",3,"REGULAR",0,72.917,73.485,"2pt","jumpshot",23,"C. Pondexter",0
2014,64512,295,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",3,"REGULAR",1,84.167,87.121,"2pt","jumpshot",23,"C. Pondexter",2
2014,64512,303,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",3,"REGULAR",0,80.417,5.303,"3pt",,4,"A. Pickrel",0
2014,64512,305,1,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers",3,"REGULAR",1,74.583,78.788,"2pt","jumpshot",23,"C. Pondexter",2
