"season","page_id","action_number","team_name","team_short_name","home_away_flag","team_name_opp","team_short_name_opp","period_type","period","action_type","sub_type","shot_result","points_scored","x","y","first_name","family_name","scoreboard_name","shirt_number"
2014,64511,365,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",0,0,71.667,43.182,"Rebecca","Allen","R. Allen",8
2014,64511,369,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",0,0,74.583,52.273,"Tess","Madgen","T. Madgen",9
2014,64511,374,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",1,2,82.917,50.758,"Tess","Madgen","T. Madgen",9
2014,64511,382,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",1,2,83.333,34.091,"Rebecca","Cole","R. Cole",4
2014,64511,385,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",3,"3pt",,1,3,60,52.273,"Amelia","Todhunter","A. Todhunter",5
2014,64511,393,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",0,0,77.917,32.576,"Shanae","Greaves","S. Greaves",10
2014,64511,398,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",0,0,85.833,31.061,"Shanae","Greaves","S. Greaves",10
2014,64511,402,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",1,2,86.25,65.152,"Tess","Madgen","T. Madgen",9
2014,64511,411,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",1,2,86.25,61.364,"Olivia","Thompson","O. Thompson",11
2014,64511,421,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",0,0,85.417,38.636,"Olivia","Thompson","O. Thompson",11
2014,64511,433,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",1,2,83.75,68.182,"Natalie","Burton","N. Burton",7
2014,64511,442,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",1,2,84.583,53.788,"Tess","Madgen","T. Madgen",9
2014,64511,456,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",1,2,81.667,81.061,"Rebecca","Allen","R. Allen",8
2014,64511,459,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",1,2,84.583,55.303,"Natalie","Burton","N. Burton",7
2014,64511,463,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",0,0,80,42.424,"Rebecca","Allen","R. Allen",8
2014,64511,468,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",0,0,70,46.212,"Rebecca","Cole","R. Cole",4
2014,64511,481,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",4,"3pt",,0,0,58.333,46.212,"Rebecca","Allen","R. Allen",8
2014,64511,487,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",0,0,81.25,47.727,"Rebecca","Allen","R. Allen",8
2014,64511,490,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",4,"3pt",,0,0,60.417,75.758,"Rebecca","Allen","R. Allen",8
2014,64511,500,"Melbourne Boomers","Boomers","home","UC Capitals","Capitals","REGULAR",4,"3pt",,0,0,65.417,15.152,"Amelia","Todhunter","A. Todhunter",5
2014,64511,16,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",1,2,86.25,61.364,"Hanna","Zavecz","H. Zavecz",33
2014,64511,23,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",1,2,82.083,61.364,"Abby","Bishop","A. Bishop",10
2014,64511,42,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",0,0,73.75,24.242,"Abby","Bishop","A. Bishop",10
2014,64511,45,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",0,0,86.25,65.909,"Hanna","Zavecz","H. Zavecz",33
2014,64511,47,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"3pt",,0,0,66.25,77.273,"Hanna","Zavecz","H. Zavecz",33
2014,64511,63,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"3pt",,0,0,61.25,31.818,"Kristen","Veal","K. Veal",3
2014,64511,65,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",1,2,81.25,43.182,"Stephanie","Talbot","S. Talbot",7
2014,64511,87,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"3pt",,0,0,62.5,84.848,"Jessica","Bibby","J. Bibby",11
2014,64511,92,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",1,2,83.333,62.121,"Alice","Coddington","A. Coddington",6
2014,64511,119,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",0,0,80,37.121,"Abby","Bishop","A. Bishop",10
2014,64511,125,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",0,0,80.417,25,"Stephanie","Talbot","S. Talbot",7
2014,64511,173,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",1,2,85,65.909,"Carly","Wilson","C. Wilson",8
2014,64511,180,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,81.667,64.394,"Carly","Wilson","C. Wilson",8
2014,64511,182,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,76.25,70.455,"Carly","Wilson","C. Wilson",8
2014,64511,186,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"3pt",,1,3,63.75,25,"Alice","Coddington","A. Coddington",6
2014,64511,197,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,71.25,28.03,"Abby","Bishop","A. Bishop",10
2014,64511,199,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",1,2,82.917,62.879,"Abby","Bishop","A. Bishop",10
2014,64511,206,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,84.583,40.909,"Hanna","Zavecz","H. Zavecz",33
2014,64511,217,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,80.833,50.758,"Stephanie","Talbot","S. Talbot",7
2014,64511,220,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,82.917,87.121,"Alice","Coddington","A. Coddington",6
2014,64511,222,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,86.25,38.636,"Abby","Bishop","A. Bishop",10
2014,64511,232,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",1,2,85,34.091,"Stephanie","Talbot","S. Talbot",7
2014,64511,235,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,83.75,43.939,"Abby","Bishop","A. Bishop",10
2014,64511,239,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",1,2,87.5,60.606,"Samantha","Norwood","S. Norwood",21
2014,64511,259,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",1,2,88.75,35.606,"Abby","Bishop","A. Bishop",10
2014,64511,263,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",1,2,87.5,35.606,"Abby","Bishop","A. Bishop",10
2014,64511,266,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,86.667,40.909,"Jessica","Bibby","J. Bibby",11
2014,64511,293,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"3pt",,1,3,22.5,14.394,"Kristen","Veal","K. Veal",3
2014,64511,297,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",1,2,10.417,81.061,"Stephanie","Talbot","S. Talbot",7
2014,64511,303,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",1,2,8.333,51.515,"Stephanie","Talbot","S. Talbot",7
2014,64511,307,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",1,2,5,37.121,"Hanna","Zavecz","H. Zavecz",33
2014,64511,311,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",0,0,21.667,50,"Abby","Bishop","A. Bishop",10
2014,64511,315,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",1,2,7.917,40.909,"Hanna","Zavecz","H. Zavecz",33
2014,64511,322,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"3pt",,0,0,33.75,59.091,"Carly","Wilson","C. Wilson",8
2014,64511,330,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",0,0,12.5,80.303,"Carly","Wilson","C. Wilson",8
2014,64511,333,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",1,2,9.583,61.364,"Abby","Bishop","A. Bishop",10
2014,64511,338,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"3pt",,1,3,25.417,10.606,"Kristen","Veal","K. Veal",3
2014,64511,342,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",0,0,23.75,59.091,"Carly","Wilson","C. Wilson",8
2014,64511,347,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",1,2,10.833,61.364,"Abby","Bishop","A. Bishop",10
2014,64511,352,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",0,0,10.833,48.485,"Stephanie","Talbot","S. Talbot",7
2014,64511,367,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",0,0,14.167,68.182,"Abby","Bishop","A. Bishop",10
2014,64511,371,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"2pt","jumpshot",0,0,17.917,40.152,"Hanna","Zavecz","H. Zavecz",33
2014,64511,387,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",3,"3pt",,0,0,19.583,7.576,"Hanna","Zavecz","H. Zavecz",33
2014,64511,397,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"3pt",,1,3,20.833,9.091,"Kristen","Veal","K. Veal",3
2014,64511,403,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"3pt",,0,0,27.917,77.273,"Stephanie","Talbot","S. Talbot",7
2014,64511,409,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"3pt",,0,0,18.75,3.788,"Kristen","Veal","K. Veal",3
2014,64511,413,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"3pt",,1,3,27.5,12.879,"Hanna","Zavecz","H. Zavecz",33
2014,64511,423,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"2pt","jumpshot",0,0,24.583,70.455,"Hanna","Zavecz","H. Zavecz",33
2014,64511,431,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"3pt",,0,0,32.083,63.636,"Kristen","Veal","K. Veal",3
2014,64511,443,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"2pt","jumpshot",0,0,11.667,50.758,"Samantha","Norwood","S. Norwood",21
2014,64511,454,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"3pt",,1,3,25.833,84.091,"Carly","Wilson","C. Wilson",8
2014,64511,461,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"2pt","jumpshot",1,2,6.25,56.061,"Kristen","Veal","K. Veal",3
2014,64511,465,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"2pt","jumpshot",1,2,8.75,50,"Stephanie","Talbot","S. Talbot",7
2014,64511,470,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"3pt",,1,3,25.833,19.697,"Carly","Wilson","C. Wilson",8
2014,64511,475,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"2pt","jumpshot",0,0,10,42.424,"Hanna","Zavecz","H. Zavecz",33
2014,64511,477,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"2pt","jumpshot",0,0,10.417,16.667,"Abby","Bishop","A. Bishop",10
2014,64511,479,"UC Capitals","Capitals","away","Melbourne Boomers","Boomers","REGULAR",4,"2pt","jumpshot",1,2,10,42.424,"Carly","Wilson","C. Wilson",8
2014,64512,16,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",1,2,12.917,87.121,"Cappie","Pondexter","C. Pondexter",23
2014,64512,21,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",0,0,16.667,20.455,"Cappie","Pondexter","C. Pondexter",23
2014,64512,25,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",1,2,4.167,12.879,"Kathleen","MacLeod","K. MacLeod",44
2014,64512,29,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",0,0,6.667,38.636,"Annalise","Pickrel","A. Pickrel",4
2014,64512,35,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",0,0,6.667,64.394,"Kathleen","MacLeod","K. MacLeod",44
2014,64512,38,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",1,2,7.083,63.636,"Annalise","Pickrel","A. Pickrel",4
2014,64512,43,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",1,2,9.167,64.394,"Cappie","Pondexter","C. Pondexter",23
2014,64512,52,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",0,0,5.833,14.394,"Tegan","Cunningham","T. Cunningham",1
2014,64512,56,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",0,0,3.75,80.303,"Annalise","Pickrel","A. Pickrel",4
2014,64512,58,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",1,2,5.417,39.394,"Tegan","Cunningham","T. Cunningham",1
2014,64512,61,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",1,2,3.75,39.394,"Cappie","Pondexter","C. Pondexter",23
2014,64512,65,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",0,0,2.5,89.394,"Tegan","Cunningham","T. Cunningham",1
2014,64512,67,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",1,2,5.833,64.394,"Annalise","Pickrel","A. Pickrel",4
2014,64512,70,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",1,2,5.833,42.424,"Tegan","Cunningham","T. Cunningham",1
2014,64512,88,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",0,0,6.25,18.182,"Kathleen","MacLeod","K. MacLeod",44
2014,64512,90,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",1,2,16.667,47.727,"Cappie","Pondexter","C. Pondexter",23
2014,64512,93,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"3pt",,0,0,30.833,36.364,"Annalise","Pickrel","A. Pickrel",4
2014,64512,106,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"3pt",,1,3,24.167,13.636,"Kathleen","MacLeod","K. MacLeod",44
2014,64512,109,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"3pt",,0,0,23.75,22.727,"Annalise","Pickrel","A. Pickrel",4
2014,64512,115,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",1,"2pt","jumpshot",0,0,6.667,24.242,"Kathleen","MacLeod","K. MacLeod",44
2014,64512,135,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,1.25,71.212,"Aimie","Clydesdale","A. Clydesdale",5
2014,64512,136,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,3.333,89.394,"Tegan","Cunningham","T. Cunningham",1
2014,64512,145,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,2.917,12.879,"Cappie","Pondexter","C. Pondexter",23
2014,64512,147,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,6.25,64.394,"Lauren","Scherf","L. Scherf",11
2014,64512,149,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",2,"3pt",,0,0,17.5,93.182,"Cappie","Pondexter","C. Pondexter",23
2014,64512,151,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",1,2,4.583,61.364,"Annalise","Pickrel","A. Pickrel",4
2014,64512,153,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,3.333,27.273,"Lauren","Scherf","L. Scherf",11
2014,64512,165,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",2,"3pt",,0,0,7.083,97.727,"Kathleen","MacLeod","K. MacLeod",44
2014,64512,173,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",1,2,10.833,14.394,"Aimie","Clydesdale","A. Clydesdale",5
2014,64512,176,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",1,2,10,31.061,"Annalise","Pickrel","A. Pickrel",4
2014,64512,179,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",2,"3pt",,0,0,25,19.697,"Aimie","Clydesdale","A. Clydesdale",5
2014,64512,194,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,18.75,78.03,"Cappie","Pondexter","C. Pondexter",23
2014,64512,203,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",1,2,5.417,62.879,"Aimie","Clydesdale","A. Clydesdale",5
2014,64512,209,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",0,0,22.917,53.788,"Tegan","Cunningham","T. Cunningham",1
2014,64512,217,"Dandenong Rangers","Rangers","home","Melbourne Boomers","Boomers","REGULAR",2,"2pt","jumpshot",1,2,10,71.97,"Kathleen","MacLeod","K. MacLeod",44
